KTPR0000003411,nj,je,pl,ok,ef
KTPR0000003412,co,do,bp,bo,cp
KTPR0000003413,rm,pq,pr,iq,rl
KTPR0000003414,hk,jk,hj,ik,fj
KTPR0000003415,ph,qh,qp,ql,qq
KTPR0000003416,on,oo,se,rj,qc
KTPR0000003417,lj,mk,kj,lk,mj
KTPR0000003418,fe,ea,dc,cq,fh
KTPR0000003419,ng,lf,lb,mg,og
KTPR0000003420,qq,pm,rq,on,oo
KTPR0000003421,om,qm,nn,sr,pg
KTPR0000003422,pc,qe,oa,me,kg
KTPR0000003423,hh,hk,jk,kh,il
KTPR0000003424,mp,lo,ln,nr,mm
KTPR0000003425,og,lc,od,kg,jf
KTPR0000003426,ki,jl,gd,jj,ch
KTPR0000003427,ss,cq,ak,is,en
KTPR0000003428,gj,ek,ij,fk,do
KTPR0000003429,eo,dn,gp,hn,co
KTPR0000003430,pl,rj,rm,os,di
KTPR0000003431,dp,dd,cp,dc,pp
KTPR0000003432,rn,pk,pm,pl,nj
KTPR0000003433,lp,ki,no,kk,kq
KTPR0000003434,dm,hq,gh,fl,ar
KTPR0000003435,nh,ng,mg,nk,nj
KTPR0000003436,cg,cf,ej,ec,be
KTPR0000003437,im,hn,in,pj,jl
KTPR0000003438,es,hf,do,bq,fs
KTPR0000003439,db,le,ec,gh,cb
KTPR0000003440,lh,kh,ki,le,kf
KTPR0000003441,gl,el,gj,gm,fi
KTPR0000003442,ja,ga,jb,fd,ec
KTPR0000003443,cq,dr,bq,bp,er
KTPR0000003444,pm,pl,rl,om,pn
KTPR0000003445,bc,bd,cd,ai,jb
KTPR0000003446,pb,qb,oc,sf,sk
KTPR0000003447,mb,fd,he,ki,fe
KTPR0000003448,nq,jj,dj,nc,dn
KTPR0000003449,jh,if,ee,de,ff
KTPR0000003450,dc,cd,db,gb,bd
KTPR0000003451,he,gd,hf,ge,ec
KTPR0000003452,no,rr,nn,nr,ln
KTPR0000003453,nf,je,ki,jd,od
KTPR0000003454,ik,kn,jo,mp,mf
KTPR0000003455,bi,cj,bh,cn,dn
KTPR0000003456,mo,on,sr,nn,fq
KTPR0000003457,gs,hr,gr,fn,fm
KTPR0000003458,ke,fl,sd,ki,hs
KTPR0000003459,li,pm,ok,oj,sq
KTPR0000003460,ro,po,rs,mj,is
KTPR0000003461,pn,ol,qo,pm,qj
KTPR0000003462,on,nm,rq,op,nq
KTPR0000003463,dm,fc,el,fk,fd
KTPR0000003464,hf,fg,ef,hg,he
KTPR0000003465,hk,gj,ri,ll,ej
KTPR0000003466,jk,rm,rl,lk,kk
KTPR0000003467,ii,ih,jh,ee,eh
KTPR0000003468,ih,gk,ii,jh,kg
KTPR0000003469,ro,qp,qo,no,rp
KTPR0000003470,cf,cc,fg,eb,ie
KTPR0000003471,kj,lk,lj,lh,kk
KTPR0000003472,pe,md,rd,ka,qe
KTPR0000003473,gm,dl,gk,hj,fn
KTPR0000003474,mi,ln,mk,ni,nk
KTPR0000003475,ro,mn,jp,cp,lm
KTPR0000003476,dg,eh,fh,ii,hj
KTPR0000003477,sd,oa,pa,qa,sc
KTPR0000003478,kb,fe,fc,cc,bc
KTPR0000003479,lm,hi,hj,im,il
KTPR0000003480,mc,oc,me,le,ld
KTPR0000003481,ck,de,af,ej,ah
KTPR0000003482,mk,om,mj,lj,ng
KTPR0000003483,cg,dh,al,af,ah
KTPR0000003484,hg,dh,ff,jq,hh
KTPR0000003485,lc,mb,ke,pb,lb
KTPR0000003486,gs,gq,iq,fr,hs
KTPR0000003487,oe,oh,ke,kf,hi
KTPR0000003488,kr,kq,jq,kj,mr
KTPR0000003489,pk,pl,ml,pj,lh
KTPR0000003490,nd,le,mg,mf,he
KTPR0000003491,mg,pe,nf,of,pf
KTPR0000003492,jj,gm,hp,hh,hi
KTPR0000003493,cl,dm,hk,bk,jq
KTPR0000003494,ll,nk,jk,ii,kl
KTPR0000003495,pk,ql,rl,rm,rs
KTPR0000003496,ha,mb,lb,na,oj
KTPR0000003497,gp,in,jp,hn,im
KTPR0000003498,rn,pr,qr,jp,ep
KTPR0000003499,rf,re,sc,rb,rj
KTPR0000003500,lr,jp,jo,hq,cp
KTPR0000003501,jj,ml,hm,in,ij
KTPR0000003502,le,mb,rd,ne,kd
KTPR0000003503,mc,ne,qc,nb,qb
KTPR0000003504,cd,be,de,ac,cf
KTPR0000003505,bp,bo,ch,em,dk
KTPR0000003506,or,pm,lq,nr,fq
KTPR0000003507,ih,lm,mr,sf,go
KTPR0000003508,el,eg,cq,fm,bk
KTPR0000003509,jg,ed,fc,ec,dd
KTPR0000003510,bo,dl,bn,eq,cl
KTPR0000003511,kb,jc,md,la,lb
KTPR0000003512,mq,mr,oq,jq,nq
KTPR0000003513,ok,eg,nf,ri,pm
KTPR0000003514,ed,ak,sp,cq,nr
KTPR0000003515,od,nf,nd,ne,pe
KTPR0000003516,gq,gr,qp,jo,fq
KTPR0000003517,gb,ak,hf,am,ia
KTPR0000003518,en,bp,el,bo,fo
KTPR0000003519,hc,ic,id,hb,nc
KTPR0000003520,cq,hq,cr,eq,po
KTPR0000003521,lr,jq,ls,mr,nq
KTPR0000003522,oi,qi,ok,rh,ql
KTPR0000003523,id,ic,gg,hd,he
KTPR0000003524,ko,ip,iq,hq,qf
KTPR0000003525,ni,oj,nk,kj,ml
KTPR0000003526,oa,qb,ra,sc,qa
KTPR0000003527,gh,gf,jf,jg,kf
KTPR0000003528,gh,hh,fg,mm,jk
KTPR0000003529,od,qc,nc,qg,pa
KTPR0000003530,gb,ja,ch,ai,ec
KTPR0000003531,fr,fq,dr,bq,gr
KTPR0000003532,jq,lo,jo,mr,nr
KTPR0000003533,dl,hq,hr,ik,aj
KTPR0000003534,jc,ii,fc,kd,gj
KTPR0000003535,rb,rd,pd,re,ra
KTPR0000003536,ni,km,sk,rk,jf
KTPR0000003537,ff,gf,po,qo,lc
KTPR0000003538,op,ls,ip,eo,sl
KTPR0000003539,ck,ci,bl,cl,fk
KTPR0000003540,nl,ml,mo,pl,kr
KTPR0000003541,hk,gk,gl,qn,ll
KTPR0000003542,kf,ke,kc,pl,qm
KTPR0000003543,gp,gn,hq,hp,js
KTPR0000003544,ln,mq,ko,mm,oo
KTPR0000003545,br,bq,cs,an,ds
KTPR0000003546,ig,ii,hf,gf,el
KTPR0000003547,mc,nd,ji,mb,kb
KTPR0000003548,ei,fk,gl,fl,hl
KTPR0000003549,hq,gp,go,er,lq
KTPR0000003550,ll,mm,oh,ii,lj
KTPR0000003551,la,kb,na,ak,nd
KTPR0000003552,hk,sd,lf,na,oe
KTPR0000003553,je,kf,kb,ja,lb
KTPR0000003554,me,hi,hj,nh,ih
KTPR0000003555,qh,rg,pi,oi,ri
KTPR0000003556,dp,dd,cp,dc,pp
KTPR0000003557,jq,rd,nc,qd,qn
KTPR0000003558,dn,kq,eq,dq,dm
KTPR0000003559,qq,qr,hs,rq,js
KTPR0000003560,bk,ck,gi,eh,fh
KTPR0000003561,id,ie,ke,kf,lf
KTPR0000003562,mn,lo,nn,in,nk
KTPR0000003563,hg,gh,hh,ig,jf
KTPR0000003564,ec,ab,bh,ad,bl
KTPR0000003565,er,fr,fq,js,eq
KTPR0000003566,dk,dj,ej,bj,ck
KTPR0000003567,qi,qj,ph,qf,rj
KTPR0000003568,dn,ek,ck,fq,fg
KTPR0000003569,ms,qs,qp,rr,ip
KTPR0000003570,ib,lb,ka,gb,lc
KTPR0000003571,ch,cf,fd,dh,ce
KTPR0000003572,nh,ni,oi,oj,nj
KTPR0000003573,le,he,if,kg,jg
KTPR0000003574,eh,dg,ef,gg,fg
KTPR0000003575,lq,mn,ln,lk,lr
KTPR0000003576,hn,hl,go,fo,ho
KTPR0000003577,dd,dc,cd,op,oq
KTPR0000003578,gk,kj,hh,in,kl
KTPR0000003579,cl,eg,em,qn,gq
KTPR0000003580,cs,gs,fs,bq,be
KTPR0000003581,fe,ge,na,jf,jn
KTPR0000003582,kc,ld,le,md,mb
KTPR0000003583,fl,jk,al,ms,am
KTPR0000003584,bn,an,cm,bm,ao
KTPR0000003585,ef,bc,ag,ec,da
KTPR0000003586,er,fs,ds,fr,dr
KTPR0000003587,hf,gf,hg,ia,jg
KTPR0000003588,oj,mk,ng,pi,mi
KTPR0000003589,ff,fh,gh,gg,kj
KTPR0000003590,be,ab,kj,ch,ef
KTPR0000003591,qg,rh,pg,sf,pf
KTPR0000003592,do,cn,hn,en,bk
KTPR0000003593,on,op,oq,sq,rf
KTPR0000003594,jg,lf,ke,hh,lh
KTPR0000003595,in,ip,om,jm,im
KTPR0000003596,ho,hp,go,hq,ir
KTPR0000003597,jr,gp,gs,ik,hj
KTPR0000003598,en,jq,hq,jp,iq
KTPR0000003599,bd,cf,cb,bc,gg
KTPR0000003600,ci,il,eb,dh,fd
KTPR0000003601,hl,hj,ii,gl,ip
KTPR0000003602,nl,ok,pl,om,pm
KTPR0000003603,ng,ne,ih,ii,me
KTPR0000003604,ka,ha,ga,gb,ob
KTPR0000003605,in,bn,ac,fs,ko
KTPR0000003606,ri,sh,si,om,ol
KTPR0000003607,nc,oc,nb,le,kb
KTPR0000003608,ao,bn,hc,gs,kd
KTPR0000003609,hn,hq,fr,fo,fn
KTPR0000003610,jb,kc,lc,ib,ic
KTPR0000003611,fn,hn,ej,gl,bm
KTPR0000003612,ql,qg,ol,rk,qm
KTPR0000003613,or,oq,rn,rs,nr
KTPR0000003614,li,kk,lh,kj,ih
KTPR0000003615,oi,ms,ss,ig,ol
KTPR0000003616,ae,af,fk,bc,he
KTPR0000003617,iq,gq,gp,jq,ip
KTPR0000003618,if,je,md,kc,jf
KTPR0000003619,ir,lr,ns,lo,ql
KTPR0000003620,ho,hq,gp,io,jn
KTPR0000003621,es,er,dr,ah,fo
KTPR0000003622,rg,qf,rf,rm,ie
KTPR0000003623,go,ir,jl,jq,hr
KTPR0000003624,fg,ih,hg,el,aj
KTPR0000003625,jg,jh,hg,hh,if
KTPR0000003626,mg,mf,ne,sf,pb
KTPR0000003627,ke,lf,cf,ob,fc
KTPR0000003628,dd,dp,dc,pd,cp
KTPR0000003629,sl,pq,qq,ob,cm
KTPR0000003630,cf,ck,jm,co,ol
KTPR0000003631,oj,ni,lm,pj,ij
KTPR0000003632,kh,jj,fi,eh,ei
KTPR0000003633,ri,pi,qh,rg,sj
KTPR0000003634,ca,oa,pa,ld,hf
KTPR0000003635,eq,dr,bo,gq,es
KTPR0000003636,qq,po,pn,qo,fc
KTPR0000003637,ce,cd,ch,bd,be
KTPR0000003638,hc,ie,hg,ke,jd
KTPR0000003639,hb,ib,kq,df,cc
KTPR0000003640,ip,mn,mg,rg,sp
KTPR0000003641,dg,dh,ei,fg,bg
KTPR0000003642,is,hr,mr,lq,ls
KTPR0000003643,rq,rp,pq,po,ro
KTPR0000003644,kh,gi,jh,ag,ii
KTPR0000003645,gl,cp,bn,cl,cq
KTPR0000003646,nm,kn,ml,km,jo
KTPR0000003647,mc,qb,md,nb,mb
KTPR0000003648,hn,in,io,jo,el
KTPR0000003649,kr,gr,lr,js,ks
KTPR0000003650,md,mc,lb,hf,lf
KTPR0000003651,lc,jd,nb,lg,df
KTPR0000003652,oc,qa,nf,sd,co
KTPR0000003653,mk,ml,ol,ll,ql
KTPR0000003654,jm,gh,li,lo,aj
KTPR0000003655,rn,rm,bk,he,fk
KTPR0000003656,gg,gh,hg,fg,ee
KTPR0000003657,if,kf,le,fk,gi
KTPR0000003658,jq,mq,gn,cr,jr
KTPR0000003659,ls,lo,or,kr,oo
KTPR0000003660,jf,jg,hg,gg,gh
KTPR0000003661,mk,ni,oi,nk,mc
KTPR0000003662,rk,sl,sk,rj,sn
KTPR0000003663,sm,lj,rl,si,pp
KTPR0000003664,cd,dc,lc,cg,db
KTPR0000003665,cn,gc,fc,qh,gd
KTPR0000003666,nk,kk,nj,ll,li
KTPR0000003667,li,jj,lj,ik,mj
KTPR0000003668,rq,rs,qs,la,sr
KTPR0000003669,pi,qi,ph,oi,rk
KTPR0000003670,qq,on,qp,qk,oq
KTPR0000003671,mm,lm,lk,kk,kl
KTPR0000003672,sc,do,sd,sb,rb
KTPR0000003673,ik,jk,la,ij,hj
KTPR0000003674,em,cn,bm,bl,co
KTPR0000003675,hp,go,ho,gp,jo
KTPR0000003676,hb,qa,ib,oe,rb
KTPR0000003677,lf,ai,os,ks,ea
KTPR0000003678,oh,li,ol,pm,pj
KTPR0000003679,mi,nh,ni,pm,po
KTPR0000003680,jq,jp,iq,mq,hq
KTPR0000003681,cp,bq,dq,er,br
KTPR0000003682,he,ie,dh,hb,hd
KTPR0000003683,jp,kr,jn,kq,kp
KTPR0000003684,kc,ke,jd,kb,lb
KTPR0000003685,hl,gl,hk,fn,gk
KTPR0000003686,sj,rj,ql,ri,sl
KTPR0000003687,pm,ol,op,nm,sj
KTPR0000003688,pj,pi,ph,oi,qi
KTPR0000003689,oj,mk,ll,nm,rk
KTPR0000003690,sg,rf,mj,jq,qh
KTPR0000003691,ha,lb,ia,ca,je
KTPR0000003692,je,ke,ig,jh,kd
KTPR0000003693,qd,pc,rc,rd,rb
KTPR0000003694,ri,rg,qi,qg,je
KTPR0000003695,mp,jl,fo,ma,ml
KTPR0000003696,jh,li,je,nb,nd
KTPR0000003697,hn,hk,ik,jl,in
KTPR0000003698,dd,dc,cd,po,qo
KTPR0000003699,gi,fj,hh,hl,fi
KTPR0000003700,gm,fm,hm,il,gl
KTPR0000003701,en,bk,do,ak,fo
KTPR0000003702,mj,ml,kl,kj,mi
KTPR0000003703,bf,cf,cb,df,bd
KTPR0000003704,kq,ln,mn,ko,li
KTPR0000003705,hp,iq,io,hr,gn
KTPR0000003706,rg,rj,qj,qk,rf
KTPR0000003707,pj,nh,qh,ok,qi
KTPR0000003708,fp,cn,co,dn,dj
KTPR0000003709,ob,pr,om,qa,pa
KTPR0000003710,cg,cf,ce,bd,po
KTPR0000003711,dm,gl,go,jo,ll
KTPR0000003712,hp,qm,jc,ql,qg
KTPR0000003713,pk,qk,po,jq,kq
KTPR0000003714,fk,gj,gn,fn,ik
KTPR0000003715,nb,na,gh,oa,kb
KTPR0000003716,en,fn,kd,do,dn
KTPR0000003717,le,of,pg,mf,nc
KTPR0000003718,qo,po,qn,pn,qr
KTPR0000003719,kj,qm,le,gf,ki
KTPR0000003720,qf,qk,hd,qg,ob
KTPR0000003721,ma,hd,ob,oc,nd
KTPR0000003722,bi,ci,ck,eg,ei
KTPR0000003723,nk,lq,oo,no,lp
KTPR0000003724,sl,pm,ol,ok,nn
KTPR0000003725,km,jn,nm,jm,om
KTPR0000003726,lh,mi,jj,kj,jk
KTPR0000003727,nd,oc,oe,ne,md
KTPR0000003728,qj,rh,sl,ri,ps
KTPR0000003729,dc,ec,gd,fe,db
KTPR0000003730,fe,ga,hc,ge,jc
KTPR0000003731,iq,ip,gp,gq,fr
KTPR0000003732,ba,df,rc,ac,fb
KTPR0000003733,kl,jn,ln,km,jm
KTPR0000003734,ci,ch,bi,gl,al
KTPR0000003735,bk,cq,jl,fq,jp
KTPR0000003736,dj,qf,qn,jp,qc
KTPR0000003737,lg,mf,oh,lh,ne
KTPR0000003738,ff,gd,gc,hd,df
KTPR0000003739,ck,cq,fq,dq,cj
KTPR0000003740,mj,jm,qf,qg,nc
KTPR0000003741,ge,jp,ai,de,gf
KTPR0000003742,ok,ms,qc,qf,pf
KTPR0000003743,ig,je,ie,ic,jf
KTPR0000003744,mj,li,nh,mi,nk
KTPR0000003745,hq,gq,mq,mr,fq
KTPR0000003746,ah,ae,an,fs,gi
KTPR0000003747,gh,fi,ff,gi,ci
KTPR0000003748,gd,ed,am,he,bd
KTPR0000003749,fp,cn,cf,jo,qj
KTPR0000003750,ih,oe,kd,eg,rc
KTPR0000003751,nm,ql,rm,ol,mm
KTPR0000003752,bj,fp,hq,gq,fq
KTPR0000003753,lp,kq,mn,ms,kr
KTPR0000003754,oh,og,ni,pf,oi
KTPR0000003755,pl,mm,rm,ol,on
KTPR0000003756,rh,rg,pf,og,rf
KTPR0000003757,lq,qp,rq,lp,kq
KTPR0000003758,fa,fd,be,hb,ag
KTPR0000003759,im,hr,lm,mn,bo
KTPR0000003760,in,jl,bi,bp,jq
KTPR0000003761,cr,dr,ep,cp,cl
KTPR0000003762,po,qq,op,rp,ro
KTPR0000003763,ic,jf,md,kb,lb
KTPR0000003764,cm,fs,cr,es,gk
KTPR0000003765,ir,hr,dr,gs,dn
KTPR0000003766,mh,ki,jg,kf,ji
KTPR0000003767,ib,ic,jd,id,nc
KTPR0000003768,ni,li,nj,mg,lg
KTPR0000003769,pc,ib,jb,pb,re
KTPR0000003770,ea,ok,sk,fp,fn
KTPR0000003771,nf,ne,gg,kh,gf
KTPR0000003772,og,nm,nh,mm,ol
KTPR0000003773,gb,ga,ic,oa,hg
KTPR0000003774,hj,fh,hi,gk,gi
KTPR0000003775,ll,ln,ns,lp,me
KTPR0000003776,rr,rs,or,rn,oe
KTPR0000003777,ji,ih,jf,if,ii
KTPR0000003778,gr,go,fq,iq,jr
KTPR0000003779,bl,bk,kq,cr,ej
KTPR0000003780,cg,nq,br,aq,dg
KTPR0000003781,ee,hb,gf,ef,ad
KTPR0000003782,nm,mn,np,on,ml
KTPR0000003783,og,kf,ne,mc,lc
KTPR0000003784,fj,hi,gk,gf,ek
KTPR0000003785,rg,pj,pg,ql,pk
KTPR0000003786,no,fm,nm,ii,mp
KTPR0000003787,cd,ed,cg,fd,de
KTPR0000003788,fp,co,gp,bp,cp
KTPR0000003789,pk,pj,qj,mn,ol
KTPR0000003790,jd,gg,jf,da,ig
KTPR0000003791,bb,cb,jf,bg,lf
KTPR0000003792,hf,gb,mc,kd,hc
KTPR0000003793,ck,dl,bj,cn,co
KTPR0000003794,is,ir,gs,fk,lo
KTPR0000003795,qn,oo,qo,mr,qh
KTPR0000003796,hh,hi,mh,ki,gb
KTPR0000003797,lq,pm,oq,np,jp
KTPR0000003798,qh,qi,lc,mc,qj
KTPR0000003799,hf,ff,ge,ch,gh
KTPR0000003800,ep,fo,cq,cp,fp
KTPR0000003801,oe,qc,pe,nd,kc
KTPR0000003802,ko,io,jr,ir,mo
KTPR0000003803,jr,am,jm,fk,bp
KTPR0000003804,po,qp,qo,iq,ps
KTPR0000003805,ej,fk,cj,fl,ek
KTPR0000003806,al,gl,co,ad,cb
KTPR0000003807,rn,mc,ok,me,gl
KTPR0000003808,jj,ij,ii,nk,hm
KTPR0000003809,ls,ir,cp,hs,gm
KTPR0000003810,ok,rg,mg,mh,ng
KTPR0000003811,il,hl,ki,ik,hk
KTPR0000003812,io,hp,gl,hq,jo
KTPR0000003813,sk,rj,qj,ri,qi
KTPR0000003814,gd,jb,id,mm,mi
KTPR0000003815,kj,jj,hj,kf,jk
KTPR0000003816,ja,hb,kg,bh,jf
KTPR0000003817,fd,fg,gh,hh,je
KTPR0000003818,oj,qm,ok,qo,pk
KTPR0000003819,jm,km,jl,go,ml
KTPR0000003820,sr,mr,nr,ps,lj
KTPR0000003821,hi,hh,gg,hf,ii
KTPR0000003822,gk,hk,hh,ok,nn
KTPR0000003823,hc,hd,gd,id,hg
KTPR0000003824,pq,pp,dc,cd,eq
KTPR0000003825,nd,qh,md,nc,re
KTPR0000003826,mn,nm,nd,jr,nj
KTPR0000003827,qk,pl,pj,pm,rn
KTPR0000003828,md,mb,ne,nd,me
KTPR0000003829,ll,jj,gj,jm,jl
KTPR0000003830,qj,ri,qh,ph,oi
KTPR0000003831,sd,qa,sc,ak,ra
KTPR0000003832,ak,hs,qj,hb,mp
KTPR0000003833,oq,pp,np,pj,ok
KTPR0000003834,qi,rf,of,si,sg
KTPR0000003835,hi,hk,fh,gi,ke
KTPR0000003836,co,dn,en,bq,ao
KTPR0000003837,mq,lq,ei,nc,cn
KTPR0000003838,if,ie,lf,ic,of
KTPR0000003839,dm,ag,eg,ah,ei
KTPR0000003840,ei,ib,ki,ge,lk
KTPR0000003841,ie,ke,kd,id,jg
KTPR0000003842,kg,lh,mh,kf,ng
KTPR0000003843,ef,fd,hc,ic,md
KTPR0000003844,rf,qh,ph,sf,qg
KTPR0000003845,pf,rf,of,nf,om
KTPR0000003846,jq,cf,jp,fc,jd
KTPR0000003847,og,ng,ol,mg,jf
KTPR0000003848,og,lh,sh,ne,kh
KTPR0000003849,ba,bb,dg,ia,hs
KTPR0000003850,cr,er,fq,ds,cs
KTPR0000003851,al,dc,bb,ec,cb
KTPR0000003852,dn,gl,hm,fs,dl
KTPR0000003853,bl,dm,bk,dk,en
KTPR0000003854,sq,nr,sr,pb,nn
KTPR0000003855,qk,qm,ql,qn,ch
KTPR0000003856,nf,ge,nd,kd,pd
KTPR0000003857,sn,ro,rn,ql,qe
KTPR0000003858,dc,dp,dd,dq,cd
KTPR0000003859,lp,lo,kp,qo,mo
KTPR0000003860,cc,db,bb,eb,bn
KTPR0000003861,kn,cf,qk,qj,qn
KTPR0000003862,qf,qc,qg,nc,dj
KTPR0000003863,eq,dr,jp,cr,dq
KTPR0000003864,gr,gs,fr,gq,io
KTPR0000003865,dk,gk,ei,di,ek
KTPR0000003866,mm,kn,np,kq,lm
KTPR0000003867,pc,pb,rb,rd,re
KTPR0000003868,ed,fb,ee,gc,od
KTPR0000003869,go,fn,dn,gp,hp
KTPR0000003870,jf,jg,je,hg,ke
KTPR0000003871,qg,qk,rk,pg,qq
KTPR0000003872,nj,qk,ph,oh,pi
KTPR0000003873,of,pd,oc,qe,pf
KTPR0000003874,dk,hl,bk,gm,fo
KTPR0000003875,dh,hi,kf,gi,ei
KTPR0000003876,rk,pk,ik,hi,rl
KTPR0000003877,db,od,ec,dc,oc
KTPR0000003878,hr,ep,er,dq,in
KTPR0000003879,kp,ef,ii,os,bo
KTPR0000003880,pr,po,hn,ps,iq
KTPR0000003881,oa,rd,so,od,qa
KTPR0000003882,jg,ji,hi,lg,qf
KTPR0000003883,ib,if,kb,hf,gc
KTPR0000003884,rf,qg,re,kr,jo
KTPR0000003885,qn,mn,qm,oo,rm
KTPR0000003886,hf,fe,fa,ha,cd
KTPR0000003887,ed,gb,dc,ea,be
KTPR0000003888,dc,dd,cd,fp,qj
KTPR0000003889,kq,lq,jp,ko,hm
KTPR0000003890,jd,jf,pc,kd,ic
KTPR0000003891,ql,rk,qo,rl,qq
KTPR0000003892,mo,lm,lp,mm,kg
KTPR0000003893,dc,ed,gc,hc,gd
KTPR0000003894,co,dn,jp,jl,en
KTPR0000003895,jf,lf,le,kd,kc
KTPR0000003896,im,rp,qq,op,qs
KTPR0000003897,ec,ed,cc,cd,qb
KTPR0000003898,dl,ck,cl,gh,hi
KTPR0000003899,ke,id,jd,hd,cc
KTPR0000003900,er,do,hm,cr,lq
KTPR0000003901,qf,ob,rf,pb,qg
KTPR0000003902,bq,ap,cq,cp,an
KTPR0000003903,ii,hi,kg,li,jf
KTPR0000003904,sr,eg,rp,ei,dd
KTPR0000003905,sf,rh,sj,ok,si
KTPR0000003906,ad,ae,ac,se,dm
KTPR0000003907,io,gr,in,jn,jo
KTPR0000003908,kr,or,gp,is,hr
KTPR0000003909,af,bh,aj,ha,cb
KTPR0000003910,qq,pn,qo,oq,kq
KTPR0000003911,kh,ie,je,he,lh
KTPR0000003912,lc,lg,kg,jc,jj
KTPR0000003913,im,fk,ek,gl,lg
KTPR0000003914,rc,ob,se,qb,nb
KTPR0000003915,hp,gn,eq,oo,rp
KTPR0000003916,dp,dd,cp,dc,pp
KTPR0000003917,fl,gm,cj,lo,hn
KTPR0000003918,ki,kl,lm,ol,ok
KTPR0000003919,fh,dh,ch,fe,di
KTPR0000003920,rd,rb,rc,ob,oc
KTPR0000003921,ap,ai,bo,am,es
KTPR0000003922,cf,bf,ce,ef,df
KTPR0000003923,ep,pj,eq,fc,cf
KTPR0000003924,ce,ed,cd,ee,dg
KTPR0000003925,np,kq,fp,or,qn
KTPR0000003926,mj,ni,kj,pj,om
KTPR0000003927,fm,jm,fi,fo,jl
KTPR0000003928,cf,af,ag,fg,be
KTPR0000003929,rh,sh,rg,sj,sk
KTPR0000003930,go,gm,hm,fo,gp
KTPR0000003931,cp,bp,dq,bo,el
KTPR0000003932,ie,if,hi,jf,ig
KTPR0000003933,ej,ek,cj,fj,bp
KTPR0000003934,fl,el,gl,dk,hk
KTPR0000003935,ks,kq,iq,sh,js
KTPR0000003936,qq,no,oq,qp,np
KTPR0000003937,gd,be,ff,db,df
KTPR0000003938,qe,pc,pe,pf,re
KTPR0000003939,io,gm,in,mp,hp
KTPR0000003940,kk,ji,ii,jh,mh
KTPR0000003941,jg,ig,hf,kh,lh
KTPR0000003942,rk,og,of,qg,nf
KTPR0000003943,og,sh,rj,qj,qi
KTPR0000003944,li,ki,ji,rf,rl
KTPR0000003945,cg,mq,ch,nq,er
KTPR0000003946,qe,ne,mh,ng,si
KTPR0000003947,pj,qj,rf,mg,og
KTPR0000003948,gr,im,hn,kp,ho
KTPR0000003949,bk,ck,bl,cj,al
KTPR0000003950,fd,gd,ee,ch,bh
KTPR0000003951,ib,jc,qd,oe,sh
KTPR0000003952,in,fj,fm,gm,fi
KTPR0000003953,gk,fl,fk,nk,jk
KTPR0000003954,lq,lp,hp,mq,nq
KTPR0000003955,pi,nk,mn,lb,go
KTPR0000003956,oc,jd,nb,nj,ni
KTPR0000003957,is,ir,jr,ko,es
KTPR0000003958,ll,mk,nk,nh,nl
KTPR0000003959,pd,mf,oh,oi,nh
KTPR0000003960,gq,gr,hr,fq,am
KTPR0000003961,ib,hb,eh,kd,fb
KTPR0000003962,rl,ph,qh,rm,ol
KTPR0000003963,oq,rr,ih,en,il
KTPR0000003964,fj,fi,fk,ek,bj
KTPR0000003965,eg,fi,eh,fh,ef
KTPR0000003966,lh,kk,mk,ik,fg
KTPR0000003967,nc,qq,qf,jh,qj
KTPR0000003968,hc,ee,cg,gc,ic
KTPR0000003969,fa,df,fe,dd,in
KTPR0000003970,je,hf,id,fi,jj
KTPR0000003971,lh,mg,jh,ol,nj
KTPR0000003972,kl,kk,ii,qk,lo
KTPR0000003973,cf,nb,lf,cc,lg
KTPR0000003974,ai,eb,fi,di,lm
KTPR0000003975,dp,dd,cp,dc,pp
KTPR0000003976,nl,oh,ma,gg,hf
KTPR0000003977,fn,gp,hn,go,bm
KTPR0000003978,qg,qe,og,of,pe
KTPR0000003979,sp,sr,rp,ln,rb
KTPR0000003980,hg,ig,ih,hf,kh
KTPR0000003981,jf,if,kf,ii,lf
KTPR0000003982,kc,jb,jg,ne,hg
KTPR0000003983,ck,dk,ci,dh,cl
KTPR0000003984,cj,di,ei,hj,fj
KTPR0000003985,km,il,pm,mq,mk
KTPR0000003986,ed,ib,ia,oa,fg
KTPR0000003987,pp,qq,lq,rn,op
KTPR0000003988,dq,cq,cr,ds,is
KTPR0000003989,sp,oq,or,os,sl
KTPR0000003990,lg,ni,md,ld,rc
KTPR0000003991,jc,nd,nb,ic,ne
KTPR0000003992,ff,if,hf,jf,jh
KTPR0000003993,is,jq,ms,hs,or
KTPR0000003994,nj,ng,pi,kf,jf
KTPR0000003995,ql,pk,pn,qk,rp
KTPR0000003996,hi,cj,ii,dk,hh
KTPR0000003997,nf,me,qf,pf,ml
KTPR0000003998,dg,gh,cb,ji,ii
KTPR0000003999,dr,iq,dq,fo,cl
KTPR0000004000,cd,bc,dd,bb,db
KTPR0000004001,li,nh,mg,kj,ki
KTPR0000004002,ec,bd,fb,eg,cg
KTPR0000004003,op,np,om,ps,nr
KTPR0000004004,fq,co,cl,dn,gp
KTPR0000004005,pp,pq,qp,dd,cd
KTPR0000004006,hn,mq,fn,fr,lq
KTPR0000004007,qi,ri,rh,pl,qn
KTPR0000004008,lc,lb,jb,mb,kd
KTPR0000004009,no,ls,jr,ms,ks
